Date,rtu_power,out_temp_F,office_zone_temps_avg_F,rtu_cooling_pid,rtu_supply_air_static_pressure_inchwc,rtu_supply_air_temp_F,trane_vavs_air_flow_cfm,jci_vavs_air_flow_cfm
6/18/2022 20:49,,,,,,,0,232
6/18/2022 20:49,,67.8,,,,,,
6/18/2022 20:49,,,76.7,,,,,
6/18/2022 20:49,364,,,,,,,
6/18/2022 20:49,,,,0,0.0322,79.8,,
6/18/2022 20:50,,,,,,,0,231
6/18/2022 20:50,,67.7,,,,,,
6/18/2022 20:50,,,76.7,,,,,
6/18/2022 20:50,362,,,,,,,
6/18/2022 20:50,,,,0,0.0321,79.8,,
6/18/2022 20:51,,,,,,,0,227
6/18/2022 20:51,,67.6,,,,,,
6/18/2022 20:51,,,76.7,,,,,
6/18/2022 20:51,362,,,,,,,
6/18/2022 20:51,,,,0,0.0324,79.7,,
6/18/2022 20:52,,,,,,,0,230
6/18/2022 20:52,,67.5,,,,,,
6/18/2022 20:52,,,76.7,,,,,
6/18/2022 20:52,363,,,,,,,
6/18/2022 20:52,,,,0,0.0325,79.7,,
6/18/2022 20:53,,,,,,,0,231
6/18/2022 20:53,,67.4,,,,,,
6/18/2022 20:53,,,76.7,,,,,
6/18/2022 20:53,363,,,,,,,
6/18/2022 20:53,,,,0,0.0323,79.6,,
6/18/2022 20:54,,,,,,,0,227
6/18/2022 20:54,,67.4,,,,,,
6/18/2022 20:54,,,76.7,,,,,
6/18/2022 20:54,363,,,,,,,
6/18/2022 20:54,,,,0,0.0322,79.6,,
6/18/2022 20:55,,,,,,,0,217
6/18/2022 20:55,,67.3,,,,,,
6/18/2022 20:55,,,76.7,,,,,
6/18/2022 20:55,362,,,,,,,
6/18/2022 20:55,,,,0,0.0322,79.5,,
6/18/2022 20:56,,,,,,,0,220
6/18/2022 20:56,,67.2,,,,,,
6/18/2022 20:56,,,76.7,,,,,
6/18/2022 20:56,362,,,,,,,
6/18/2022 20:56,,,,0,0.0324,79.4,,
6/18/2022 20:57,,,,,,,0,235
6/18/2022 20:57,,67.1,,,,,,
6/18/2022 20:57,,,76.7,,,,,
6/18/2022 20:57,364,,,,,,,
6/18/2022 20:57,,,,0,0.0325,79.4,,
6/18/2022 20:58,,,,,,,0,206
6/18/2022 20:58,,67,,,,,,
6/18/2022 20:58,,,76.7,,,,,
6/18/2022 20:58,364,,,,,,,
6/18/2022 20:58,,,,0,0.0323,79.3,,
6/18/2022 20:59,,,,,,,0,206
6/18/2022 20:59,,67,,,,,,
6/18/2022 20:59,,,76.7,,,,,
6/18/2022 20:59,362,,,,,,,
6/18/2022 20:59,,,,0,0.0323,79.3,,
6/18/2022 21:00,,,,,,,0,216
6/18/2022 21:00,,66.9,,,,,,
6/18/2022 21:00,,,76.7,,,,,
6/18/2022 21:00,359,,,,,,,
6/18/2022 21:00,,,,0,0.0323,79.2,,
6/18/2022 21:01,,,,,,,0,216
6/18/2022 21:01,,66.8,,,,,,
6/18/2022 21:01,,,76.7,,,,,
6/18/2022 21:01,363,,,,,,,
6/18/2022 21:01,,,,0,0.0322,79.2,,
6/18/2022 21:02,,,,,,,0,199
6/18/2022 21:02,,66.8,,,,,,
6/18/2022 21:02,,,76.7,,,,,
6/18/2022 21:02,361,,,,,,,
6/18/2022 21:02,,,,0,0.0324,79.1,,
6/18/2022 21:03,,,,,,,0,216
6/18/2022 21:03,,66.7,,,,,,
6/18/2022 21:03,,,76.7,,,,,
6/18/2022 21:03,363,,,,,,,
6/18/2022 21:03,,,,0,0.0323,79.1,,
6/18/2022 21:04,,,,,,,0,216
6/18/2022 21:04,,66.7,,,,,,
6/18/2022 21:04,,,76.7,,,,,
6/18/2022 21:04,363,,,,,,,
6/18/2022 21:04,,,,0,0.0324,79,,
6/18/2022 21:05,,,,,,,0,225
6/18/2022 21:05,,66.6,,,,,,
6/18/2022 21:05,,,76.7,,,,,
6/18/2022 21:05,362,,,,,,,
6/18/2022 21:05,,,,0,0.0323,79,,
6/18/2022 21:06,,,,,,,0,204
6/18/2022 21:06,,66.6,,,,,,
6/18/2022 21:06,,,76.7,,,,,
6/18/2022 21:06,363,,,,,,,
6/18/2022 21:06,,,,0,0.0323,79,,
6/18/2022 21:07,,,,,,,0,207
6/18/2022 21:07,,66.5,,,,,,
6/18/2022 21:07,,,76.7,,,,,
6/18/2022 21:07,364,,,,,,,
6/18/2022 21:07,,,,0,0.0323,78.9,,
6/18/2022 21:08,,,,,,,0,202
6/18/2022 21:08,,66.4,,,,,,
6/18/2022 21:08,,,76.7,,,,,
6/18/2022 21:08,362,,,,,,,
6/18/2022 21:08,,,,0,0.0323,78.9,,
6/18/2022 21:09,,,,,,,0,204
6/18/2022 21:09,,66.4,,,,,,
6/18/2022 21:09,,,76.7,,,,,
6/18/2022 21:09,363,,,,,,,
6/18/2022 21:09,,,,0,0.0322,78.8,,
6/18/2022 21:10,,,,,,,0,230
6/18/2022 21:10,,66.4,,,,,,
6/18/2022 21:10,,,76.7,,,,,
6/18/2022 21:10,363,,,,,,,
6/18/2022 21:10,,,,0,0.0324,78.8,,
6/18/2022 21:11,,,,,,,0,217
6/18/2022 21:11,,66.3,,,,,,
6/18/2022 21:11,,,76.7,,,,,
6/18/2022 21:11,363,,,,,,,
6/18/2022 21:11,,,,0,0.0324,78.7,,
6/18/2022 21:12,,,,,,,0,212
6/18/2022 21:12,,66.3,,,,,,
6/18/2022 21:12,,,76.7,,,,,
6/18/2022 21:12,362,,,,,,,
6/18/2022 21:12,,,,0,0.0324,78.7,,
6/18/2022 21:13,,,,,,,0,203
6/18/2022 21:13,,66.2,,,,,,
6/18/2022 21:13,,,76.7,,,,,
6/18/2022 21:13,361,,,,,,,
6/18/2022 21:13,,,,0,0.0323,78.6,,
6/18/2022 21:14,,,,,,,0,201
6/18/2022 21:14,,66.2,,,,,,
6/18/2022 21:14,,,76.7,,,,,
6/18/2022 21:14,361,,,,,,,
6/18/2022 21:14,,,,0,0.0324,78.6,,
6/18/2022 21:15,,,,,,,0,208
6/18/2022 21:15,,66.1,,,,,,
6/18/2022 21:15,,,76.7,,,,,
6/18/2022 21:15,361,,,,,,,
6/18/2022 21:15,,,,0,0.0324,78.6,,
6/18/2022 21:16,,,,,,,0,213
6/18/2022 21:16,,66.1,,,,,,
6/18/2022 21:16,,,76.7,,,,,
6/18/2022 21:16,362,,,,,,,
6/18/2022 21:16,,,,0,0.0322,78.5,,
6/18/2022 21:17,,,,,,,0,210
6/18/2022 21:17,,66,,,,,,
6/18/2022 21:17,,,76.7,,,,,
6/18/2022 21:17,362,,,,,,,
6/18/2022 21:17,,,,0,0.0326,78.5,,
6/18/2022 21:18,,,,,,,0,201
6/18/2022 21:18,,66,,,,,,
6/18/2022 21:18,,,76.7,,,,,
6/18/2022 21:18,361,,,,,,,
6/18/2022 21:18,,,,0,0.0324,78.4,,
6/18/2022 21:19,,,,,,,0,203
6/18/2022 21:19,,66,,,,,,
6/18/2022 21:19,,,76.7,,,,,
6/18/2022 21:19,364,,,,,,,
6/18/2022 21:19,,,,0,0.0324,78.4,,
6/18/2022 21:20,,,,,,,0,200
6/18/2022 21:20,,65.9,,,,,,
6/18/2022 21:20,,,76.7,,,,,
6/18/2022 21:20,361,,,,,,,
6/18/2022 21:20,,,,0,0.0325,78.3,,
6/18/2022 21:21,,,,,,,0,201
6/18/2022 21:21,,65.9,,,,,,
6/18/2022 21:21,,,76.7,,,,,
6/18/2022 21:21,361,,,,,,,
6/18/2022 21:21,,,,0,0.0324,78.3,,
6/18/2022 21:22,,,,,,,0,216
6/18/2022 21:22,,65.8,,,,,,
6/18/2022 21:22,,,76.7,,,,,
6/18/2022 21:22,362,,,,,,,
6/18/2022 21:22,,,,0,0.0324,78.3,,
6/18/2022 21:23,,,,,,,0,212
6/18/2022 21:23,,65.8,,,,,,
6/18/2022 21:23,,,76.6,,,,,
6/18/2022 21:23,363,,,,,,,
6/18/2022 21:23,,,,0,0.0324,78.2,,
6/18/2022 21:24,,,,,,,0,201
6/18/2022 21:24,,65.8,,,,,,
6/18/2022 21:24,,,76.6,,,,,
6/18/2022 21:24,366,,,,,,,
6/18/2022 21:24,,,,0,0.0324,78.2,,
6/18/2022 21:25,,,,,,,0,215
6/18/2022 21:25,,65.7,,,,,,
6/18/2022 21:25,,,76.6,,,,,
6/18/2022 21:25,363,,,,,,,
6/18/2022 21:25,,,,0,0.0324,78.2,,
6/18/2022 21:26,,,,,,,0,202
6/18/2022 21:26,,65.7,,,,,,
6/18/2022 21:26,,,76.6,,,,,
6/18/2022 21:26,364,,,,,,,
6/18/2022 21:26,,,,0,0.0325,78.1,,
6/18/2022 21:27,,,,,,,0,202
6/18/2022 21:27,,65.7,,,,,,
6/18/2022 21:27,,,76.6,,,,,
6/18/2022 21:27,365,,,,,,,
6/18/2022 21:27,,,,0,0.0324,78.1,,
6/18/2022 21:28,,,,,,,0,202
6/18/2022 21:28,,65.6,,,,,,
6/18/2022 21:28,,,76.6,,,,,
6/18/2022 21:28,366,,,,,,,
6/18/2022 21:28,,,,0,0.0324,78,,
6/18/2022 21:29,,,,,,,0,200
6/18/2022 21:29,,65.6,,,,,,
6/18/2022 21:29,,,76.6,,,,,
6/18/2022 21:29,365,,,,,,,
6/18/2022 21:29,,,,0,0.0324,78,,
6/18/2022 21:30,,,,,,,0,202
6/18/2022 21:30,,65.6,,,,,,
6/18/2022 21:30,,,76.6,,,,,
6/18/2022 21:30,364,,,,,,,
6/18/2022 21:30,,,,0,0.0326,78,,
6/18/2022 21:31,,,,,,,0,199
6/18/2022 21:31,,65.5,,,,,,
6/18/2022 21:31,,,76.6,,,,,
6/18/2022 21:31,364,,,,,,,
6/18/2022 21:31,,,,0,0.0324,77.9,,
6/18/2022 21:32,,,,,,,0,199
6/18/2022 21:32,,65.5,,,,,,
6/18/2022 21:32,,,76.6,,,,,
6/18/2022 21:32,366,,,,,,,
6/18/2022 21:32,,,,0,0.0324,77.9,,
6/18/2022 21:33,,,,,,,0,198
6/18/2022 21:33,,65.4,,,,,,
6/18/2022 21:33,,,76.6,,,,,
6/18/2022 21:33,364,,,,,,,
6/18/2022 21:33,,,,0,0.0324,77.8,,
6/18/2022 21:34,,,,,,,0,200
6/18/2022 21:34,,65.4,,,,,,
6/18/2022 21:34,,,76.6,,,,,
6/18/2022 21:34,363,,,,,,,
6/18/2022 21:34,,,,0,0.0326,77.8,,
6/18/2022 21:35,,,,,,,0,200
6/18/2022 21:35,,65.3,,,,,,
6/18/2022 21:35,,,76.6,,,,,
6/18/2022 21:35,364,,,,,,,
6/18/2022 21:35,,,,0,0.0324,77.7,,
6/18/2022 21:36,,,,,,,0,204
6/18/2022 21:36,,65.3,,,,,,
6/18/2022 21:36,,,76.6,,,,,
6/18/2022 21:36,363,,,,,,,
6/18/2022 21:36,,,,0,0.0326,77.7,,
6/18/2022 21:37,,,,,,,0,215
6/18/2022 21:37,,65.2,,,,,,
6/18/2022 21:37,,,76.6,,,,,
6/18/2022 21:37,363,,,,,,,
6/18/2022 21:37,,,,0,0.0326,77.6,,
6/18/2022 21:38,,,,,,,0,215
6/18/2022 21:38,,65.2,,,,,,
6/18/2022 21:38,,,76.6,,,,,
6/18/2022 21:38,364,,,,,,,
6/18/2022 21:38,,,,0,0.0324,77.6,,
6/18/2022 21:39,,,,,,,0,200
6/18/2022 21:39,,65.2,,,,,,
6/18/2022 21:39,,,76.6,,,,,
6/18/2022 21:39,363,,,,,,,
6/18/2022 21:39,,,,0,0.0324,77.5,,
6/18/2022 21:40,,,,,,,0,201
6/18/2022 21:40,,65.1,,,,,,
6/18/2022 21:40,,,76.6,,,,,
6/18/2022 21:40,363,,,,,,,
6/18/2022 21:40,,,,0,0.0326,77.5,,
6/18/2022 21:41,,,,,,,0,200
6/18/2022 21:41,,65.1,,,,,,
6/18/2022 21:41,,,76.6,,,,,
6/18/2022 21:41,366,,,,,,,
6/18/2022 21:41,,,,0,0.0326,77.5,,
6/18/2022 21:42,,,,,,,0,202
6/18/2022 21:42,,65,,,,,,
6/18/2022 21:42,,,76.6,,,,,
6/18/2022 21:42,369,,,,,,,
6/18/2022 21:42,,,,0,0.0326,77.5,,
6/18/2022 21:43,,,,,,,0,213
6/18/2022 21:43,,65,,,,,,
6/18/2022 21:43,,,76.6,,,,,
6/18/2022 21:43,364,,,,,,,
6/18/2022 21:43,,,,0,0.0326,77.4,,
6/18/2022 21:44,,,,,,,0,205
6/18/2022 21:44,,64.9,,,,,,
6/18/2022 21:44,,,76.6,,,,,
6/18/2022 21:44,364,,,,,,,
6/18/2022 21:44,,,,0,0.0324,77.4,,
6/18/2022 21:45,,,,,,,0,202
6/18/2022 21:45,,64.9,,,,,,
6/18/2022 21:45,,,76.5,,,,,
6/18/2022 21:45,364,,,,,,,
6/18/2022 21:45,,,,0,0.0326,77.3,,
6/18/2022 21:46,,,,,,,0,215
6/18/2022 21:46,,64.8,,,,,,
6/18/2022 21:46,,,76.5,,,,,
6/18/2022 21:46,364,,,,,,,
6/18/2022 21:46,,,,0,0.0326,77.3,,
6/18/2022 21:47,,,,,,,0,202
6/18/2022 21:47,,64.8,,,,,,
6/18/2022 21:47,,,76.5,,,,,
6/18/2022 21:47,364,,,,,,,
6/18/2022 21:47,,,,0,0.0326,77.3,,
6/18/2022 21:48,,,,,,,0,212
6/18/2022 21:48,,64.7,,,,,,
6/18/2022 21:48,,,76.5,,,,,
6/18/2022 21:48,365,,,,,,,
6/18/2022 21:48,,,,0,0.0328,77.2,,
6/18/2022 21:49,,,,,,,0,200
6/18/2022 21:49,,64.6,,,,,,
6/18/2022 21:49,,,76.5,,,,,
6/18/2022 21:49,364,,,,,,,
6/18/2022 21:49,,,,0,0.0326,77.2,,
6/18/2022 21:50,,,,,,,0,202
6/18/2022 21:50,,64.6,,,,,,
6/18/2022 21:50,,,76.5,,,,,
6/18/2022 21:50,364,,,,,,,
6/18/2022 21:50,,,,0,0.0326,77.1,,
6/18/2022 21:51,,,,,,,0,202
6/18/2022 21:51,,64.5,,,,,,
6/18/2022 21:51,,,76.5,,,,,
6/18/2022 21:51,364,,,,,,,
6/18/2022 21:51,,,,0,0.0326,77.1,,
6/18/2022 21:52,,,,,,,0,206
6/18/2022 21:52,,64.5,,,,,,
6/18/2022 21:52,,,76.5,,,,,
6/18/2022 21:52,364,,,,,,,
6/18/2022 21:52,,,,0,0.0324,77.1,,
6/18/2022 21:53,,,,,,,0,217
6/18/2022 21:53,,64.4,,,,,,
6/18/2022 21:53,,,76.5,,,,,
6/18/2022 21:53,364,,,,,,,
6/18/2022 21:53,,,,0,0.0326,77,,
6/18/2022 21:54,,,,,,,0,214
6/18/2022 21:54,,64.4,,,,,,
6/18/2022 21:54,,,76.5,,,,,
6/18/2022 21:54,364,,,,,,,
6/18/2022 21:54,,,,0,0.0326,77,,
6/18/2022 21:55,,,,,,,0,216
6/18/2022 21:55,,64.3,,,,,,
6/18/2022 21:55,,,76.5,,,,,
6/18/2022 21:55,364,,,,,,,
6/18/2022 21:55,,,,0,0.0326,76.9,,
6/18/2022 21:56,,,,,,,0,213
6/18/2022 21:56,,64.3,,,,,,
6/18/2022 21:56,,,76.5,,,,,
6/18/2022 21:56,365,,,,,,,
6/18/2022 21:56,,,,0,0.0328,76.9,,
6/18/2022 21:57,,,,,,,0,201
6/18/2022 21:57,,64.2,,,,,,
6/18/2022 21:57,,,76.5,,,,,
6/18/2022 21:57,366,,,,,,,
6/18/2022 21:57,,,,0,0.0328,76.9,,
6/18/2022 21:58,,,,,,,0,211
6/18/2022 21:58,,64.2,,,,,,
6/18/2022 21:58,,,76.5,,,,,
6/18/2022 21:58,364,,,,,,,
6/18/2022 21:58,,,,0,0.0326,76.8,,
6/18/2022 21:59,,,,,,,0,214
6/18/2022 21:59,,64.1,,,,,,
6/18/2022 21:59,,,76.5,,,,,
6/18/2022 21:59,360,,,,,,,
6/18/2022 21:59,,,,0,0.0326,76.8,,
6/18/2022 22:00,,,,,,,0,213
6/18/2022 22:00,,64.1,,,,,,
6/18/2022 22:00,,,76.5,,,,,
6/18/2022 22:00,358,,,,,,,
6/18/2022 22:00,,,,0,0.0326,76.8,,
6/18/2022 22:01,,,,,,,0,200
6/18/2022 22:01,,64,,,,,,
6/18/2022 22:01,,,76.5,,,,,
6/18/2022 22:01,354,,,,,,,
6/18/2022 22:01,,,,0,0.0326,76.7,,
6/18/2022 22:02,,,,,,,0,201
6/18/2022 22:02,,64,,,,,,
6/18/2022 22:02,,,76.5,,,,,
6/18/2022 22:02,358,,,,,,,
6/18/2022 22:02,,,,0,0.0324,76.7,,
6/18/2022 22:03,,,,,,,0,214
6/18/2022 22:03,,63.9,,,,,,
6/18/2022 22:03,,,76.5,,,,,
6/18/2022 22:03,356,,,,,,,
6/18/2022 22:03,,,,0,0.0328,76.7,,
6/18/2022 22:04,,,,,,,0,215
6/18/2022 22:04,,63.9,,,,,,
6/18/2022 22:04,,,76.5,,,,,
6/18/2022 22:04,356,,,,,,,
6/18/2022 22:04,,,,0,0.0328,76.6,,
6/18/2022 22:05,,,,,,,0,214
6/18/2022 22:05,,63.8,,,,,,
6/18/2022 22:05,,,76.5,,,,,
6/18/2022 22:05,355,,,,,,,
6/18/2022 22:05,,,,0,0.0326,76.6,,
6/18/2022 22:06,,,,,,,0,207
6/18/2022 22:06,,63.7,,,,,,
6/18/2022 22:06,,,76.5,,,,,
6/18/2022 22:06,358,,,,,,,
6/18/2022 22:06,,,,0,0.0328,76.6,,
6/18/2022 22:07,,,,,,,0,218
6/18/2022 22:07,,63.7,,,,,,
6/18/2022 22:07,,,76.5,,,,,
6/18/2022 22:07,358,,,,,,,
6/18/2022 22:07,,,,0,0.0328,76.5,,
6/18/2022 22:08,,,,,,,0,214
6/18/2022 22:08,,63.7,,,,,,
6/18/2022 22:08,,,76.5,,,,,
6/18/2022 22:08,355,,,,,,,
6/18/2022 22:08,,,,0,0.0328,76.5,,
6/18/2022 22:09,,,,,,,0,207
6/18/2022 22:09,,63.6,,,,,,
6/18/2022 22:09,,,76.5,,,,,
6/18/2022 22:09,355,,,,,,,
6/18/2022 22:09,,,,0,0.0326,76.4,,
6/18/2022 22:10,,,,,,,0,215
6/18/2022 22:10,,63.6,,,,,,
6/18/2022 22:10,,,76.4,,,,,
6/18/2022 22:10,358,,,,,,,
6/18/2022 22:10,,,,0,0.0328,76.4,,
6/18/2022 22:11,,,,,,,0,202
6/18/2022 22:11,,63.5,,,,,,
6/18/2022 22:11,,,76.4,,,,,
6/18/2022 22:11,357,,,,,,,
6/18/2022 22:11,,,,0,0.0326,76.4,,
6/18/2022 22:12,,,,,,,0,204
6/18/2022 22:12,,63.5,,,,,,
6/18/2022 22:12,,,76.4,,,,,
6/18/2022 22:12,356,,,,,,,
6/18/2022 22:12,,,,0,0.033,76.4,,
6/18/2022 22:13,,,,,,,0,218
6/18/2022 22:13,,63.4,,,,,,
6/18/2022 22:13,,,76.4,,,,,
6/18/2022 22:13,357,,,,,,,
6/18/2022 22:13,,,,0,0.0326,76.3,,
6/18/2022 22:14,,,,,,,0,214
6/18/2022 22:14,,63.3,,,,,,
6/18/2022 22:14,,,76.4,,,,,
6/18/2022 22:14,355,,,,,,,
6/18/2022 22:14,,,,0,0.0328,76.3,,
6/18/2022 22:15,,,,,,,0,204
6/18/2022 22:15,,63.2,,,,,,
6/18/2022 22:15,,,76.4,,,,,
6/18/2022 22:15,356,,,,,,,
6/18/2022 22:15,,,,0,0.0328,76.2,,
6/18/2022 22:16,,,,,,,0,203
6/18/2022 22:16,,63.1,,,,,,
6/18/2022 22:16,,,76.4,,,,,
6/18/2022 22:16,356,,,,,,,
6/18/2022 22:16,,,,0,0.0326,76.2,,
6/18/2022 22:17,,,,,,,0,230
6/18/2022 22:17,,63.1,,,,,,
6/18/2022 22:17,,,76.4,,,,,
6/18/2022 22:17,354,,,,,,,
6/18/2022 22:17,,,,0,0.0324,76.2,,
6/18/2022 22:18,,,,,,,0,215
6/18/2022 22:18,,63,,,,,,
6/18/2022 22:18,,,76.4,,,,,
6/18/2022 22:18,357,,,,,,,
6/18/2022 22:18,,,,0,0.0328,76.1,,
6/18/2022 22:19,,,,,,,0,216
6/18/2022 22:19,,62.9,,,,,,
6/18/2022 22:19,,,76.4,,,,,
6/18/2022 22:19,357,,,,,,,
6/18/2022 22:19,,,,0,0.0328,76.1,,
6/18/2022 22:20,,,,,,,0,215
6/18/2022 22:20,,62.8,,,,,,
6/18/2022 22:20,,,76.4,,,,,
6/18/2022 22:20,357,,,,,,,
6/18/2022 22:20,,,,0,0.0326,76.1,,
6/18/2022 22:21,,,,,,,0,203
6/18/2022 22:21,,62.8,,,,,,
6/18/2022 22:21,,,76.4,,,,,
6/18/2022 22:21,358,,,,,,,
6/18/2022 22:21,,,,0,0.0326,76.1,,
6/18/2022 22:22,,,,,,,0,204
6/18/2022 22:22,,62.7,,,,,,
6/18/2022 22:22,,,76.4,,,,,
6/18/2022 22:22,356,,,,,,,
6/18/2022 22:22,,,,0,0.033,76,,
6/18/2022 22:23,,,,,,,0,204
6/18/2022 22:23,,62.6,,,,,,
6/18/2022 22:23,,,76.4,,,,,
6/18/2022 22:23,358,,,,,,,
6/18/2022 22:23,,,,0,0.0328,76,,
6/18/2022 22:24,,,,,,,0,205
6/18/2022 22:24,,62.6,,,,,,
6/18/2022 22:24,,,76.4,,,,,
6/18/2022 22:24,357,,,,,,,
6/18/2022 22:24,,,,0,0.0329,76,,
6/18/2022 22:25,,,,,,,0,204
6/18/2022 22:25,,62.5,,,,,,
6/18/2022 22:25,,,76.4,,,,,
6/18/2022 22:25,357,,,,,,,
6/18/2022 22:25,,,,0,0.0328,75.9,,
6/18/2022 22:26,,,,,,,0,205
6/18/2022 22:26,,62.5,,,,,,
6/18/2022 22:26,,,76.4,,,,,
6/18/2022 22:26,356,,,,,,,
6/18/2022 22:26,,,,0,0.0328,75.9,,
6/18/2022 22:27,,,,,,,0,227
6/18/2022 22:27,,62.4,,,,,,
6/18/2022 22:27,,,76.4,,,,,
6/18/2022 22:27,359,,,,,,,
6/18/2022 22:27,,,,0,0.0328,75.9,,
6/18/2022 22:28,,,,,,,0,231
6/18/2022 22:28,,62.3,,,,,,
6/18/2022 22:28,,,76.4,,,,,
6/18/2022 22:28,357,,,,,,,
6/18/2022 22:28,,,,0,0.0326,75.9,,
6/18/2022 22:29,,,,,,,0,232
6/18/2022 22:29,,62.3,,,,,,
6/18/2022 22:29,,,76.4,,,,,
6/18/2022 22:29,360,,,,,,,
6/18/2022 22:29,,,,0,0.0328,75.9,,
6/18/2022 22:30,,,,,,,0,218
6/18/2022 22:30,,62.2,,,,,,
6/18/2022 22:30,,,76.4,,,,,
6/18/2022 22:30,359,,,,,,,
6/18/2022 22:30,,,,0,0.0328,75.8,,
6/18/2022 22:31,,,,,,,0,231
6/18/2022 22:31,,62.2,,,,,,
6/18/2022 22:31,,,76.4,,,,,
6/18/2022 22:31,359,,,,,,,
6/18/2022 22:31,,,,0,0.0328,75.8,,
6/18/2022 22:32,,,,,,,0,215
6/18/2022 22:32,,62.1,,,,,,
6/18/2022 22:32,,,76.3,,,,,
6/18/2022 22:32,358,,,,,,,
6/18/2022 22:32,,,,0,0.0328,75.7,,
6/18/2022 22:33,,,,,,,0,217
6/18/2022 22:33,,62.1,,,,,,
6/18/2022 22:33,,,76.3,,,,,
6/18/2022 22:33,359,,,,,,,
6/18/2022 22:33,,,,0,0.033,75.7,,
6/18/2022 22:34,,,,,,,0,219
6/18/2022 22:34,,62,,,,,,
6/18/2022 22:34,,,76.3,,,,,
6/18/2022 22:34,359,,,,,,,
6/18/2022 22:34,,,,0,0.033,75.7,,
6/18/2022 22:35,,,,,,,0,216
6/18/2022 22:35,,61.9,,,,,,
6/18/2022 22:35,,,76.3,,,,,
6/18/2022 22:35,357,,,,,,,
6/18/2022 22:35,,,,0,0.0328,75.6,,
6/18/2022 22:36,,,,,,,0,220
6/18/2022 22:36,,61.9,,,,,,
6/18/2022 22:36,,,76.3,,,,,
6/18/2022 22:36,362,,,,,,,
6/18/2022 22:36,,,,0,0.0328,75.6,,
6/18/2022 22:37,,,,,,,0,205
6/18/2022 22:37,,61.8,,,,,,
6/18/2022 22:37,,,76.3,,,,,
6/18/2022 22:37,360,,,,,,,
6/18/2022 22:37,,,,0,0.0328,75.6,,
6/18/2022 22:38,,,,,,,0,208
6/18/2022 22:38,,61.7,,,,,,
6/18/2022 22:38,,,76.3,,,,,
6/18/2022 22:38,356,,,,,,,
6/18/2022 22:38,,,,0,0.0327,75.6,,
6/18/2022 22:39,,,,,,,0,208
6/18/2022 22:39,,61.7,,,,,,
6/18/2022 22:39,,,76.3,,,,,
6/18/2022 22:39,358,,,,,,,
6/18/2022 22:39,,,,0,0.0328,75.5,,
6/18/2022 22:40,,,,,,,0,204
6/18/2022 22:40,,61.6,,,,,,
6/18/2022 22:40,,,76.3,,,,,
6/18/2022 22:40,358,,,,,,,
6/18/2022 22:40,,,,0,0.0326,75.5,,
6/18/2022 22:41,,,,,,,0,215
6/18/2022 22:41,,61.6,,,,,,
6/18/2022 22:41,,,76.3,,,,,
6/18/2022 22:41,357,,,,,,,
6/18/2022 22:41,,,,0,0.033,75.5,,
6/18/2022 22:42,,,,,,,0,216
6/18/2022 22:42,,61.6,,,,,,
6/18/2022 22:42,,,76.3,,,,,
6/18/2022 22:42,359,,,,,,,
6/18/2022 22:42,,,,0,0.0328,75.5,,
6/18/2022 22:43,,,,,,,0,206
6/18/2022 22:43,,61.5,,,,,,
6/18/2022 22:43,,,76.3,,,,,
6/18/2022 22:43,358,,,,,,,
6/18/2022 22:43,,,,0,0.0326,75.5,,
6/18/2022 22:44,,,,,,,0,221
6/18/2022 22:44,,61.4,,,,,,
6/18/2022 22:44,,,76.3,,,,,
6/18/2022 22:44,361,,,,,,,
6/18/2022 22:44,,,,0,0.0326,75.4,,
6/18/2022 22:45,,,,,,,0,215
6/18/2022 22:45,,61.4,,,,,,
6/18/2022 22:45,,,76.3,,,,,
6/18/2022 22:45,360,,,,,,,
6/18/2022 22:45,,,,0,0.0328,75.3,,
6/18/2022 22:46,,,,,,,0,205
6/18/2022 22:46,,61.3,,,,,,
6/18/2022 22:46,,,76.3,,,,,
6/18/2022 22:46,361,,,,,,,
6/18/2022 22:46,,,,0,0.0328,75.3,,
6/18/2022 22:47,,,,,,,0,217
6/18/2022 22:47,,61.3,,,,,,
6/18/2022 22:47,,,76.2,,,,,
6/18/2022 22:47,361,,,,,,,
6/18/2022 22:47,,,,0,0.0326,75.3,,
6/18/2022 22:48,,,,,,,0,219
6/18/2022 22:48,,61.3,,,,,,
6/18/2022 22:48,,,76.2,,,,,
6/18/2022 22:48,358,,,,,,,
6/18/2022 22:48,,,,0,0.0327,75.3,,
6/18/2022 22:49,,,,,,,0,215
6/18/2022 22:49,,61.2,,,,,,
6/18/2022 22:49,,,76.2,,,,,
6/18/2022 22:49,356,,,,,,,
6/18/2022 22:49,,,,0,0.0329,75.2,,
6/18/2022 22:50,,,,,,,0,217
6/18/2022 22:50,,61.2,,,,,,
6/18/2022 22:50,,,76.2,,,,,
6/18/2022 22:50,359,,,,,,,
6/18/2022 22:50,,,,0,0.0327,75.2,,
6/18/2022 22:51,,,,,,,0,219
6/18/2022 22:51,,61.2,,,,,,
6/18/2022 22:51,,,76.2,,,,,
6/18/2022 22:51,360,,,,,,,
6/18/2022 22:51,,,,0,0.033,75.2,,
6/18/2022 22:52,,,,,,,0,221
6/18/2022 22:52,,61.1,,,,,,
6/18/2022 22:52,,,76.2,,,,,
6/18/2022 22:52,360,,,,,,,
6/18/2022 22:52,,,,0,0.0328,75.1,,
6/18/2022 22:53,,,,,,,0,222
6/18/2022 22:53,,61,,,,,,
